yymmdd,dec_year,year,month,day,day_of_year,sin_doy,cos_doy,Depth,set_depths,Chl,Temp,O2,NO3,PO4,POC,PON,PP
1996-02-15,1996.122950819672,1996,2,15,46,0.7116566222817746,0.7025274741691571,120.0,120,0.268,19.024,223.4,0.6,0.0,24.41,4.66,0.06
1996-02-15,1996.122950819672,1996,2,15,46,0.7116566222817746,0.7025274741691571,140.0,140,0.305,19.047,223.7,0.49,0.0,24.19,4.85,0.0
1996-02-28,1996.1584699453551,1996,2,28,59,0.8498170915275278,0.5270777086423722,1.0,1,0.281,19.463,222.8,0.22,0.0,26.43,4.84,4.93
1996-02-28,1996.1584699453551,1996,2,28,59,0.8498170915275278,0.5270777086423722,20.0,20,0.305,19.197,222.6,0.22,0.0,32.42,5.76,8.45
1996-02-28,1996.1584699453551,1996,2,28,59,0.8498170915275278,0.5270777086423722,40.0,40,0.366,19.203,222.5,0.23,0.0,31.95,5.3,6.89
1996-02-28,1996.1584699453551,1996,2,28,59,0.8498170915275278,0.5270777086423722,60.0,60,0.428,19.2,222.3,0.24,0.0,29.63,5.43,1.79
1996-02-28,1996.1584699453551,1996,2,28,59,0.8498170915275278,0.5270777086423722,80.0,80,0.342,19.201,221.9,0.27,0.0,23.62,3.12,0.32
1996-02-28,1996.1584699453551,1996,2,28,59,0.8498170915275278,0.5270777086423722,100.0,100,0.366,19.206,221.6,0.28,0.0,21.66,4.51,0.08
1996-02-28,1996.1584699453551,1996,2,28,59,0.8498170915275278,0.5270777086423722,120.0,120,0.305,19.205,221.4,0.28,0.0,25.88,5.48,2.2
1996-02-28,1996.1584699453551,1996,2,28,59,0.8498170915275278,0.5270777086423722,140.0,140,0.268,19.208,221.4,0.28,0.0,23.54,4.64,0.78
1996-03-15,1996.2021857923498,1996,3,15,75,0.9611297838723007,0.27609697309746883,1.0,1,0.087,20.065,222.0,0.0,0.0,24.59,4.38,4.41
1996-03-15,1996.2021857923498,1996,3,15,75,0.9611297838723007,0.27609697309746883,20.0,20,0.106,19.908,222.2,0.0,0.0,27.13,4.45,6.1
1996-03-15,1996.2021857923498,1996,3,15,75,0.9611297838723007,0.27609697309746883,40.0,40,0.144,19.883,221.2,0.0,0.0,32.21,5.77,5.26
1996-03-15,1996.2021857923498,1996,3,15,75,0.9611297838723007,0.27609697309746883,60.0,60,0.378,19.738,211.4,0.53,0.0,37.74,6.77,7.04
1996-03-15,1996.2021857923498,1996,3,15,75,0.9611297838723007,0.27609697309746883,80.0,80,0.232,19.269,210.7,0.83,0.0,18.59,3.4,4.12
1996-03-15,1996.2021857923498,1996,3,15,75,0.9611297838723007,0.27609697309746883,100.0,100,0.232,19.145,222.1,0.43,0.0,24.94,5.25,0.92
1996-03-15,1996.2021857923498,1996,3,15,75,0.9611297838723007,0.27609697309746883,120.0,120,0.087,19.098,220.9,0.58,0.0,13.23,2.61,0.12
1996-03-15,1996.2021857923498,1996,3,15,75,0.9611297838723007,0.27609697309746883,140.0,140,0.033,19.074,219.3,0.75,0.0,10.97,1.88,0.03
1996-03-28,1996.2377049180327,1996,3,28,88,0.9984354211555643,0.055916990100603484,1.0,1,0.163,20.025,222.4,0.0,0.0,28.88,4.53,12.61
1996-03-28,1996.2377049180327,1996,3,28,88,0.9984354211555643,0.055916990100603484,20.0,20,0.173,19.709,222.5,0.0,0.0,30.05,4.72,16.52
1996-03-28,1996.2377049180327,1996,3,28,88,0.9984354211555643,0.055916990100603484,40.0,40,0.428,19.609,222.4,0.0,0.0,42.05,7.07,13.1
1996-03-28,1996.2377049180327,1996,3,28,88,0.9984354211555643,0.055916990100603484,60.0,60,0.378,19.297,223.4,0.0,0.0,37.62,6.94,12.6
1996-03-28,1996.2377049180327,1996,3,28,88,0.9984354211555643,0.055916990100603484,80.0,80,0.391,19.279,224.3,0.0,0.0,33.96,6.29,4.23
1996-03-28,1996.2377049180327,1996,3,28,88,0.9984354211555643,0.055916990100603484,100.0,100,0.268,19.252,222.0,0.19,0.0,22.1,4.79,1.2
1996-03-28,1996.2377049180327,1996,3,28,88,0.9984354211555643,0.055916990100603484,120.0,120,0.091,19.015,217.5,0.73,0.0,14.76,2.84,0.0
1996-03-28,1996.2377049180327,1996,3,28,88,0.9984354211555643,0.055916990100603484,140.0,140,0.091,19.042,216.6,0.91,0.0,9.57,2.32,0.01
1996-04-09,1996.2704918032787,1996,4,9,100,0.9886775902323405,-0.1500553983446526,1.0,1,0.111,19.947,222.2,0.0,0.0,26.45,5.08,5.28
1996-04-09,1996.2704918032787,1996,4,9,100,0.9886775902323405,-0.1500553983446526,20.0,20,0.111,19.86,222.2,0.0,0.0,29.5,5.22,4.45
1996-04-09,1996.2704918032787,1996,4,9,100,0.9886775902323405,-0.1500553983446526,40.0,40,0.111,19.803,222.1,0.0,0.0,29.96,4.89,7.33
1996-04-09,1996.2704918032787,1996,4,9,100,0.9886775902323405,-0.1500553983446526,60.0,60,0.428,19.059,207.5,0.62,0.0,29.16,6.02,3.78
1996-04-09,1996.2704918032787,1996,4,9,100,0.9886775902323405,-0.1500553983446526,80.0,80,0.22,19.004,199.8,1.65,0.04,29.92,3.62,0.48
1996-04-09,1996.2704918032787,1996,4,9,100,0.9886775902323405,-0.1500553983446526,100.0,100,0.062,18.804,202.3,2.07,0.07,11.44,2.35,0.0
1996-04-09,1996.2704918032787,1996,4,9,100,0.9886775902323405,-0.1500553983446526,120.0,120,0.037,18.725,200.2,2.38,0.09,11.85,1.89,0.0
1996-04-09,1996.2704918032787,1996,4,9,100,0.9886775902323405,-0.1500553983446526,140.0,140,0.013,18.619,204.9,2.27,0.09,11.49,1.69,0.0
1996-04-23,1996.308743169399,1996,4,23,114,0.9242907221930933,-0.3816892202666588,1.0,1,0.065,20.507,232.1,0.0,0.0,41.33,6.17,9.52
1996-04-23,1996.308743169399,1996,4,23,114,0.9242907221930933,-0.3816892202666588,80.0,80,0.467,18.539,223.7,0.86,0.0,26.76,5.56,0.85
1996-04-23,1996.308743169399,1996,4,23,114,0.9242907221930933,-0.3816892202666588,100.0,100,0.147,18.438,222.9,0.99,0.0,15.87,3.31,0.02
1996-04-23,1996.308743169399,1996,4,23,114,0.9242907221930933,-0.3816892202666588,120.0,120,0.091,18.413,220.6,1.34,0.04,15.2,3.11,0.1
1996-04-23,1996.308743169399,1996,4,23,114,0.9242907221930933,-0.3816892202666588,140.0,140,0.052,18.288,215.9,1.93,0.07,12.34,2.77,0.0
1996-05-07,1996.3469945355191,1996,5,7,128,0.8064799463209448,-0.5912614448635781,1.0,1,0.065,21.832,220.3,0.0,0.0,35.04,5.81,6.06
1996-05-07,1996.3469945355191,1996,5,7,128,0.8064799463209448,-0.5912614448635781,20.0,20,0.06,21.128,225.2,0.0,0.0,35.83,6.02,4.8
1996-05-07,1996.3469945355191,1996,5,7,128,0.8064799463209448,-0.5912614448635781,40.0,40,0.069,20.062,221.1,0.0,0.0,30.32,5.05,2.79
1996-05-07,1996.3469945355191,1996,5,7,128,0.8064799463209448,-0.5912614448635781,60.0,60,0.157,19.679,220.0,0.0,0.0,43.34,8.08,3.72
1996-05-07,1996.3469945355191,1996,5,7,128,0.8064799463209448,-0.5912614448635781,100.0,100,0.299,19.118,220.7,0.52,0.0,31.93,6.78,0.31
1996-05-07,1996.3469945355191,1996,5,7,128,0.8064799463209448,-0.5912614448635781,140.0,140,0.104,18.591,214.5,1.98,0.07,11.1,2.44,0.0
1996-06-11,1996.4426229508197,1996,6,11,163,0.3294084822245304,-0.9441875088341993,1.0,1,0.036,24.648,209.1,0.0,0.0,29.21,4.87,4.88
1996-06-11,1996.4426229508197,1996,6,11,163,0.3294084822245304,-0.9441875088341993,20.0,20,0.049,23.019,220.5,0.0,0.0,32.97,5.51,4.48
1996-06-11,1996.4426229508197,1996,6,11,163,0.3294084822245304,-0.9441875088341993,40.0,40,0.061,21.158,225.3,0.0,0.0,35.24,5.65,4.22
1996-06-11,1996.4426229508197,1996,6,11,163,0.3294084822245304,-0.9441875088341993,60.0,60,0.091,20.317,223.2,0.0,0.0,35.74,5.94,3.7
1996-06-11,1996.4426229508197,1996,6,11,163,0.3294084822245304,-0.9441875088341993,80.0,80,0.148,19.673,221.8,0.0,0.0,36.97,6.65,3.25
1996-06-11,1996.4426229508197,1996,6,11,163,0.3294084822245304,-0.9441875088341993,100.0,100,0.272,19.263,215.4,0.38,0.0,31.48,6.65,2.76
1996-06-11,1996.4426229508197,1996,6,11,163,0.3294084822245304,-0.9441875088341993,120.0,120,0.158,18.854,209.7,1.26,0.0,20.13,4.59,0.72
1996-06-11,1996.4426229508197,1996,6,11,163,0.3294084822245304,-0.9441875088341993,140.0,140,0.074,18.752,204.7,2.32,0.09,12.01,2.81,0.13
1996-07-09,1996.51912568306,1996,7,9,191,-0.14579919691987442,-0.9893142039703664,1.0,1,0.059,26.369,203.3,0.0,0.0,35.27,5.99,10.17
1996-07-09,1996.51912568306,1996,7,9,191,-0.14579919691987442,-0.9893142039703664,21.0,20,0.065,24.55,205.0,0.0,0.0,44.76,6.57,8.51
1996-07-09,1996.51912568306,1996,7,9,191,-0.14579919691987442,-0.9893142039703664,40.0,40,0.083,22.566,223.6,0.0,0.0,41.24,6.57,6.51
1996-07-09,1996.51912568306,1996,7,9,191,-0.14579919691987442,-0.9893142039703664,60.0,60,0.134,20.695,220.8,0.0,0.0,35.25,6.38,6.29
1996-07-09,1996.51912568306,1996,7,9,191,-0.14579919691987442,-0.9893142039703664,80.0,80,0.363,19.751,215.5,0.23,0.0,40.75,7.98,2.74
1996-07-09,1996.51912568306,1996,7,9,191,-0.14579919691987442,-0.9893142039703664,100.0,100,0.117,19.124,193.4,2.63,0.14,23.62,5.47,2.51
1996-08-06,1996.5956284153006,1996,8,6,219,-0.5877852522924734,-0.8090169943749472,1.0,1,0.025,28.305,197.3,0.0,0.0,18.26,3.26,6.06
1996-08-06,1996.5956284153006,1996,8,6,219,-0.5877852522924734,-0.8090169943749472,20.0,20,0.033,27.95,195.8,0.0,0.0,22.13,3.65,4.16
1996-08-06,1996.5956284153006,1996,8,6,219,-0.5877852522924734,-0.8090169943749472,40.0,40,0.069,23.33,232.7,0.0,0.0,34.65,6.5,5.85
1996-08-06,1996.5956284153006,1996,8,6,219,-0.5877852522924734,-0.8090169943749472,60.0,60,0.095,21.506,230.6,0.0,0.0,29.56,4.88,4.4
1996-08-06,1996.5956284153006,1996,8,6,219,-0.5877852522924734,-0.8090169943749472,80.0,80,0.17,20.078,212.5,0.0,0.0,32.06,6.31,2.77
1996-08-06,1996.5956284153006,1996,8,6,219,-0.5877852522924734,-0.8090169943749472,100.0,100,0.158,19.392,211.5,0.11,0.0,17.87,4.17,2.41
1996-08-06,1996.5956284153006,1996,8,6,219,-0.5877852522924734,-0.8090169943749472,120.0,120,0.056,18.939,204.3,1.04,0.0,11.03,2.55,0.97
1996-08-06,1996.5956284153006,1996,8,6,219,-0.5877852522924734,-0.8090169943749472,140.0,140,0.042,18.789,203.0,1.88,0.06,5.85,1.57,0.13
1996-09-03,1996.672131147541,1996,9,3,247,-0.8958392907349089,-0.4443781781046134,1.0,1,0.0,28.213,197.3,0.0,0.0,21.75,0.0,4.02
1996-09-03,1996.672131147541,1996,9,3,247,-0.8958392907349089,-0.4443781781046134,20.0,20,0.036,27.846,197.2,0.0,0.0,24.32,3.74,4.82
1996-09-03,1996.672131147541,1996,9,3,247,-0.8958392907349089,-0.4443781781046134,40.0,40,0.052,24.219,230.1,0.0,0.0,34.89,5.85,6.05
1996-09-03,1996.672131147541,1996,9,3,247,-0.8958392907349089,-0.4443781781046134,60.0,60,0.083,21.755,231.8,0.0,0.0,33.26,5.06,4.58
1996-09-03,1996.672131147541,1996,9,3,247,-0.8958392907349089,-0.4443781781046134,80.0,80,0.125,20.32,222.2,0.0,0.0,36.49,5.99,2.76
1996-09-03,1996.672131147541,1996,9,3,247,-0.8958392907349089,-0.4443781781046134,100.0,100,0.147,19.406,214.7,0.06,0.0,22.93,4.53,1.4
1996-09-03,1996.672131147541,1996,9,3,247,-0.8958392907349089,-0.4443781781046134,120.0,120,0.056,18.825,206.2,1.28,0.0,25.58,3.01,0.79
1996-09-03,1996.672131147541,1996,9,3,247,-0.8958392907349089,-0.4443781781046134,140.0,140,0.039,18.645,204.6,2.34,0.1,11.93,2.49,0.25
1996-10-09,1996.7704918032787,1996,10,9,283,-0.9873494423939864,0.15855938510313475,1.0,1,0.044,26.331,201.4,0.0,0.0,22.43,3.58,4.81
1996-10-09,1996.7704918032787,1996,10,9,283,-0.9873494423939864,0.15855938510313475,21.0,20,0.046,26.3,201.4,0.0,0.0,25.76,4.32,4.99
1996-10-09,1996.7704918032787,1996,10,9,283,-0.9873494423939864,0.15855938510313475,40.0,40,0.055,26.308,202.2,0.0,0.0,25.36,4.11,5.27
1996-10-09,1996.7704918032787,1996,10,9,283,-0.9873494423939864,0.15855938510313475,60.0,60,0.109,22.482,243.4,0.0,0.0,26.35,4.58,5.23
1996-10-09,1996.7704918032787,1996,10,9,283,-0.9873494423939864,0.15855938510313475,80.0,80,0.139,20.153,227.9,0.0,0.0,21.76,3.91,3.27
1996-10-09,1996.7704918032787,1996,10,9,283,-0.9873494423939864,0.15855938510313475,100.0,100,0.102,19.183,213.2,0.0,0.0,19.35,3.65,1.43
1996-10-09,1996.7704918032787,1996,10,9,283,-0.9873494423939864,0.15855938510313475,120.0,120,0.048,18.929,202.0,1.29,0.04,13.74,2.11,0.43
1996-10-09,1996.7704918032787,1996,10,9,283,-0.9873494423939864,0.15855938510313475,140.0,140,0.039,18.703,204.7,1.87,0.09,16.62,2.37,0.28
1996-11-06,1996.8469945355191,1996,11,6,311,-0.801361088174677,0.5981809144059158,1.0,1,0.044,23.75,210.6,0.0,0.0,24.53,3.91,4.54
1996-11-06,1996.8469945355191,1996,11,6,311,-0.801361088174677,0.5981809144059158,21.0,20,0.055,23.675,211.1,0.0,0.0,26.95,4.04,4.24
1996-11-06,1996.8469945355191,1996,11,6,311,-0.801361088174677,0.5981809144059158,40.0,40,0.058,23.601,211.5,0.0,0.0,25.01,3.7,3.71
1996-11-06,1996.8469945355191,1996,11,6,311,-0.801361088174677,0.5981809144059158,60.0,60,0.1,20.61,234.5,0.0,0.0,27.8,4.32,2.53
1996-11-06,1996.8469945355191,1996,11,6,311,-0.801361088174677,0.5981809144059158,80.0,80,0.109,19.337,223.2,0.0,0.0,17.63,2.14,1.89
1996-11-06,1996.8469945355191,1996,11,6,311,-0.801361088174677,0.5981809144059158,100.0,100,0.06,18.757,208.2,0.71,0.0,20.26,2.89,0.67
1996-11-06,1996.8469945355191,1996,11,6,311,-0.801361088174677,0.5981809144059158,120.0,120,0.035,18.552,207.2,2.01,0.06,13.28,1.87,0.42
1996-11-06,1996.8469945355191,1996,11,6,311,-0.801361088174677,0.5981809144059158,140.0,140,0.029,18.459,207.9,2.53,0.09,17.5,1.59,0.11
1996-12-12,1996.9453551912568,1996,12,12,347,-0.3049212246562894,0.9523775757303973,1.0,1,0.215,21.533,214.6,0.08,0.0,30.4,4.32,16.23
1996-12-12,1996.9453551912568,1996,12,12,347,-0.3049212246562894,0.9523775757303973,20.0,20,0.215,21.533,214.4,0.08,0.0,28.63,4.7,13.08
1996-12-12,1996.9453551912568,1996,12,12,347,-0.3049212246562894,0.9523775757303973,40.0,40,0.226,21.528,214.2,0.08,0.0,29.29,4.83,5.99
1996-12-12,1996.9453551912568,1996,12,12,347,-0.3049212246562894,0.9523775757303973,60.0,60,0.249,21.525,214.1,0.08,0.0,26.25,4.35,2.0
1996-12-12,1996.9453551912568,1996,12,12,347,-0.3049212246562894,0.9523775757303973,80.0,80,0.226,21.52,214.1,0.09,0.0,27.84,4.51,0.44
1996-12-12,1996.9453551912568,1996,12,12,347,-0.3049212246562894,0.9523775757303973,100.0,100,0.215,21.518,213.8,0.09,0.0,29.66,6.31,0.11
1996-12-12,1996.9453551912568,1996,12,12,347,-0.3049212246562894,0.9523775757303973,120.0,120,0.215,21.515,214.0,0.11,0.0,27.27,4.96,0.0
1996-12-12,1996.9453551912568,1996,12,12,347,-0.3049212246562894,0.9523775757303973,140.0,140,0.238,21.514,213.5,0.09,0.0,24.67,3.41,0.0
1997-01-14,1997.035616438356,1997,1,14,14,0.2386727660059501,0.9711000518829505,1.0,1,0.158,20.744,217.5,0.0,0.0,23.49,4.23,7.28
1997-01-14,1997.035616438356,1997,1,14,14,0.2386727660059501,0.9711000518829505,20.0,20,0.17,20.747,217.8,0.0,0.0,24.37,4.09,5.25
1997-01-14,1997.035616438356,1997,1,14,14,0.2386727660059501,0.9711000518829505,40.0,40,0.158,20.749,217.7,0.0,0.0,20.28,3.69,2.26
1997-01-14,1997.035616438356,1997,1,14,14,0.2386727660059501,0.9711000518829505,60.0,60,0.158,20.747,218.0,0.0,0.0,22.04,3.35,0.91
1997-01-14,1997.035616438356,1997,1,14,14,0.2386727660059501,0.9711000518829505,80.0,80,0.147,20.716,216.9,0.0,0.0,20.63,3.69,0.2
1997-01-14,1997.035616438356,1997,1,14,14,0.2386727660059501,0.9711000518829505,100.0,100,0.125,20.722,216.4,0.07,0.0,19.93,3.63,0.03
1997-01-14,1997.035616438356,1997,1,14,14,0.2386727660059501,0.9711000518829505,120.0,120,0.056,20.59,208.8,0.32,0.0,15.69,2.68,0.0
1997-01-14,1997.035616438356,1997,1,14,14,0.2386727660059501,0.9711000518829505,140.0,140,0.06,20.042,199.1,0.6,0.0,12.99,1.81,0.0
1997-01-28,1997.0739726027398,1997,1,28,28,0.4635502709028509,0.886070621534138,1.0,1,0.249,20.379,217.6,0.07,0.0,27.61,5.22,12.16
1997-01-28,1997.0739726027398,1997,1,28,28,0.4635502709028509,0.886070621534138,20.0,20,0.226,20.36,217.9,0.09,0.0,33.11,5.74,12.9
1997-01-28,1997.0739726027398,1997,1,28,28,0.4635502709028509,0.886070621534138,40.0,40,0.192,20.363,217.8,0.09,0.0,36.36,5.61,8.66
1997-01-28,1997.0739726027398,1997,1,28,28,0.4635502709028509,0.886070621534138,60.0,60,0.238,20.371,217.5,0.09,0.0,35.85,5.35,3.12
1997-01-28,1997.0739726027398,1997,1,28,28,0.4635502709028509,0.886070621534138,80.0,80,0.226,20.358,217.2,0.11,0.0,32.7,5.93,0.96
1997-01-28,1997.0739726027398,1997,1,28,28,0.4635502709028509,0.886070621534138,100.0,100,0.215,20.346,216.8,0.12,0.0,26.59,5.08,0.24
1997-01-28,1997.0739726027398,1997,1,28,28,0.4635502709028509,0.886070621534138,120.0,120,0.044,19.4,205.3,1.2,0.0,21.12,3.08,0.0
1997-01-28,1997.0739726027398,1997,1,28,28,0.4635502709028509,0.886070621534138,140.0,140,0.023,18.709,198.7,2.37,0.08,8.86,2.04,0.0
1997-02-07,1997.1013698630136,1997,2,7,38,0.6084768701151261,0.7935716089521474,1.0,1,0.06,21.063,219.4,0.0,0.0,23.86,3.36,4.76
1997-02-07,1997.1013698630136,1997,2,7,38,0.6084768701151261,0.7935716089521474,20.0,20,0.065,20.966,219.2,0.0,0.0,23.55,3.94,3.92
1997-02-07,1997.1013698630136,1997,2,7,38,0.6084768701151261,0.7935716089521474,40.0,40,0.083,20.918,223.0,0.0,0.0,23.04,3.94,2.82
1997-02-07,1997.1013698630136,1997,2,7,38,0.6084768701151261,0.7935716089521474,60.0,60,0.139,20.548,217.7,0.0,0.0,23.83,4.26,3.24
1997-02-07,1997.1013698630136,1997,2,7,38,0.6084768701151261,0.7935716089521474,80.0,80,0.226,20.439,216.5,0.08,0.0,24.07,4.52,2.05
1997-02-07,1997.1013698630136,1997,2,7,38,0.6084768701151261,0.7935716089521474,100.0,100,0.158,20.316,218.4,0.07,0.0,17.7,3.49,0.5
1997-02-07,1997.1013698630136,1997,2,7,38,0.6084768701151261,0.7935716089521474,120.0,120,0.056,20.259,213.1,0.34,0.0,12.67,2.46,0.23
1997-02-07,1997.1013698630136,1997,2,7,38,0.6084768701151261,0.7935716089521474,140.0,140,0.023,19.269,199.5,1.74,0.06,9.51,1.62,0.11
1997-02-21,1997.1397260273973,1997,2,21,52,0.7802958510707755,0.6254105729852463,1.0,1,0.052,20.982,220.3,0.0,0.0,19.84,3.13,5.69
1997-02-21,1997.1397260273973,1997,2,21,52,0.7802958510707755,0.6254105729852463,20.0,20,0.058,20.652,220.1,0.0,0.0,20.06,3.39,6.32
1997-02-21,1997.1397260273973,1997,2,21,52,0.7802958510707755,0.6254105729852463,40.0,40,0.065,20.55,221.2,0.0,0.0,22.45,3.78,7.66
1997-02-21,1997.1397260273973,1997,2,21,52,0.7802958510707755,0.6254105729852463,60.0,60,0.1,20.378,222.1,0.0,0.0,19.38,3.53,9.07
1997-02-21,1997.1397260273973,1997,2,21,52,0.7802958510707755,0.6254105729852463,80.0,80,0.13,20.125,221.4,0.0,0.0,21.11,3.72,6.42
1997-02-21,1997.1397260273973,1997,2,21,52,0.7802958510707755,0.6254105729852463,100.0,100,0.181,19.905,217.9,0.2,0.0,18.25,3.78,1.76
1997-02-21,1997.1397260273973,1997,2,21,52,0.7802958510707755,0.6254105729852463,120.0,120,0.074,19.675,222.8,0.44,0.0,12.38,2.55,0.23
1997-02-21,1997.1397260273973,1997,2,21,52,0.7802958510707755,0.6254105729852463,140.0,140,0.03,19.521,203.0,1.21,0.05,9.37,1.84,0.15
1997-03-05,1997.172602739726,1997,3,5,64,0.8919813464595485,0.45207220393230435,1.0,1,0.042,21.171,220.5,0.0,0.0,19.99,3.02,2.2
1997-03-05,1997.172602739726,1997,3,5,64,0.8919813464595485,0.45207220393230435,20.0,20,0.042,21.082,220.7,0.0,0.0,19.83,2.83,2.26
1997-03-05,1997.172602739726,1997,3,5,64,0.8919813464595485,0.45207220393230435,40.0,40,0.053,20.699,222.2,0.0,0.0,36.64,3.61,2.9
1997-03-05,1997.172602739726,1997,3,5,64,0.8919813464595485,0.45207220393230435,60.0,60,0.083,20.316,223.7,0.0,0.0,27.35,3.74,2.63
1997-03-05,1997.172602739726,1997,3,5,64,0.8919813464595485,0.45207220393230435,80.0,80,0.139,20.285,222.8,0.0,0.0,24.4,3.48,1.75
1997-03-05,1997.172602739726,1997,3,5,64,0.8919813464595485,0.45207220393230435,100.0,100,0.17,20.252,222.3,0.0,0.0,20.61,3.67,1.27
1997-03-05,1997.172602739726,1997,3,5,64,0.8919813464595485,0.45207220393230435,120.0,120,0.17,19.907,216.0,0.36,0.0,16.4,3.22,0.56
1997-03-05,1997.172602739726,1997,3,5,64,0.8919813464595485,0.45207220393230435,140.0,140,0.065,19.386,210.0,1.22,0.04,14.65,2.44,0.16
1997-03-19,1997.2109589041097,1997,3,19,78,0.9741004551724205,0.22611568550828828,1.0,1,0.053,21.0,219.0,0.0,0.0,20.74,3.28,3.73
1997-03-19,1997.2109589041097,1997,3,19,78,0.9741004551724205,0.22611568550828828,20.0,20,0.06,20.824,219.2,0.0,0.04,26.74,3.86,4.79
1997-03-19,1997.2109589041097,1997,3,19,78,0.9741004551724205,0.22611568550828828,40.0,40,0.069,20.813,219.2,0.0,0.0,24.38,3.6,4.04
1997-03-19,1997.2109589041097,1997,3,19,78,0.9741004551724205,0.22611568550828828,60.0,60,0.078,20.809,219.2,0.0,0.0,23.63,3.6,3.14
1997-03-19,1997.2109589041097,1997,3,19,78,0.9741004551724205,0.22611568550828828,80.0,80,0.095,20.125,219.0,0.0,0.0,21.86,3.6,3.88
1997-03-19,1997.2109589041097,1997,3,19,78,0.9741004551724205,0.22611568550828828,100.0,100,0.238,19.918,197.5,0.69,0.0,23.7,4.32,2.07
1997-03-19,1997.2109589041097,1997,3,19,78,0.9741004551724205,0.22611568550828828,120.0,120,0.124,19.563,207.8,0.85,0.0,18.07,3.14,0.27
1997-03-19,1997.2109589041097,1997,3,19,78,0.9741004551724205,0.22611568550828828,140.0,140,0.065,19.312,203.8,1.41,0.05,13.35,2.36,0.05
1997-04-09,1997.268493150685,1997,4,9,99,0.9911140639934547,-0.1330147065341959,1.0,1,0.122,20.5,221.0,0.0,0.0,27.42,3.97,8.57
1997-04-09,1997.268493150685,1997,4,9,99,0.9911140639934547,-0.1330147065341959,20.0,20,0.125,20.536,221.1,0.0,0.0,29.53,5.05,8.17
1997-04-09,1997.268493150685,1997,4,9,99,0.9911140639934547,-0.1330147065341959,40.0,40,0.139,20.477,221.0,0.0,0.0,29.87,4.31,7.12
1997-04-09,1997.268493150685,1997,4,9,99,0.9911140639934547,-0.1330147065341959,80.0,80,0.192,20.374,220.8,0.0,0.0,27.98,4.24,2.53
1997-04-09,1997.268493150685,1997,4,9,99,0.9911140639934547,-0.1330147065341959,100.0,100,0.215,20.344,220.8,0.0,0.0,24.75,4.37,0.87
1997-04-09,1997.268493150685,1997,4,9,99,0.9911140639934547,-0.1330147065341959,120.0,120,0.192,20.316,220.6,0.0,0.0,28.61,4.44,0.24
1997-04-09,1997.268493150685,1997,4,9,99,0.9911140639934547,-0.1330147065341959,140.0,140,0.204,20.277,220.4,0.0,0.0,20.1,3.97,0.06
1997-05-06,1997.3424657534247,1997,5,6,126,0.8263541987239096,-0.5631507242749186,1.0,1,0.063,20.822,222.0,0.0,0.0,25.97,4.69,2.62
1997-05-06,1997.3424657534247,1997,5,6,126,0.8263541987239096,-0.5631507242749186,20.0,20,0.069,20.715,222.0,0.0,0.0,27.66,4.24,4.93
1997-05-06,1997.3424657534247,1997,5,6,126,0.8263541987239096,-0.5631507242749186,40.0,40,0.083,20.54,222.5,0.0,0.0,28.83,3.61,5.61
1997-05-06,1997.3424657534247,1997,5,6,126,0.8263541987239096,-0.5631507242749186,60.0,60,0.091,20.376,222.5,0.0,0.0,26.18,3.73,3.93
1997-05-06,1997.3424657534247,1997,5,6,126,0.8263541987239096,-0.5631507242749186,80.0,80,0.181,20.229,220.8,0.0,0.0,37.16,5.06,2.74
1997-05-06,1997.3424657534247,1997,5,6,126,0.8263541987239096,-0.5631507242749186,100.0,100,0.17,20.166,218.1,0.15,0.0,27.02,3.16,1.98
1997-05-06,1997.3424657534247,1997,5,6,126,0.8263541987239096,-0.5631507242749186,120.0,120,0.124,20.128,217.8,0.21,0.0,20.26,3.41,0.56
1997-05-06,1997.3424657534247,1997,5,6,126,0.8263541987239096,-0.5631507242749186,140.0,140,0.056,19.878,218.4,0.28,0.0,12.11,1.96,0.08
1997-06-11,1997.441095890411,1997,6,11,162,0.3456123126707335,-0.9383773917408641,1.0,1,0.05,23.205,215.7,0.0,0.0,45.71,5.72,2.56
