yymmdd,year,month,day,day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,BAC,PP
2012-08-21,2012,8,21,234,38.4,0.078,24.929,36.498,225.4,0.0,0.0,28.57,6.71,0.009,6.4,2.18
2012-08-21,2012,8,21,234,60.2,0.176,22.32,36.654,231.6,0.0,0.0,29.0,6.7,0.013,7.2,2.78
2012-08-21,2012,8,21,234,78.4,0.254,20.759,36.644,225.3,0.0,0.0,28.68,7.02,0.014,6.5,2.67
2012-08-21,2012,8,21,234,99.3,0.244,19.955,36.62,216.7,0.17,0.0,21.13,5.44,0.011,6.5,2.12
2012-08-21,2012,8,21,234,120.2,0.137,19.506,36.599,209.5,1.28,0.05,18.65,4.87,0.007,3.5,0.43
2012-08-21,2012,8,21,234,139.3,0.078,19.279,36.578,208.9,1.68,0.07,13.12,3.61,0.004,3.5,0.1
2012-09-13,2012,9,13,257,7.1,0.078,27.564,36.444,200.6,0.0,0.0,22.37,4.79,0.006,5.8,4.17
2012-09-13,2012,9,13,257,20.4,0.088,27.57,36.442,200.5,0.0,0.0,31.3,5.24,0.008,6.2,3.33
2012-09-13,2012,9,13,257,40.7,0.088,27.443,36.44,224.9,0.0,0.0,37.42,6.47,0.007,6.5,2.08
2012-09-13,2012,9,13,257,60.1,0.127,22.597,36.692,238.0,0.0,0.0,32.58,5.23,0.009,7.0,1.55
2012-09-13,2012,9,13,257,80.5,0.205,21.329,36.679,230.4,0.0,0.0,36.04,6.47,0.008,6.6,1.01
2012-09-13,2012,9,13,257,99.8,0.263,20.531,36.672,223.0,0.0,0.0,28.95,5.42,0.008,5.1,0.68
2012-09-13,2012,9,13,257,121.2,0.175,20.053,36.643,216.6,0.05,0.0,24.0,3.86,0.006,3.7,0.29
2012-09-13,2012,9,13,257,140.6,0.097,19.65,36.621,206.5,0.66,0.0,21.08,4.12,0.007,3.8,0.43
2012-10-20,2012,10,20,294,5.8,0.068,25.743,36.377,204.0,0.0,0.0,20.47,4.01,0.007,4.8,3.52
2012-10-20,2012,10,20,294,20.8,0.068,25.739,36.377,204.3,0.0,0.0,19.75,3.43,0.007,6.2,2.66
2012-10-20,2012,10,20,294,39.7,0.068,25.692,36.38,204.3,0.0,0.0,27.64,5.19,0.005,6.0,3.2
2012-10-20,2012,10,20,294,60.5,0.156,22.62,36.654,206.7,0.0,0.0,26.02,4.72,0.011,6.0,3.24
2012-10-20,2012,10,20,294,79.9,0.254,20.846,36.646,230.2,0.0,0.0,15.98,2.77,0.009,5.1,1.75
2012-10-20,2012,10,20,294,100.5,0.195,20.331,36.621,225.0,0.0,0.0,16.59,3.1,0.008,5.6,0.6
2012-10-20,2012,10,20,294,120.2,0.146,20.06,36.605,218.6,0.31,0.0,15.93,3.03,0.006,4.5,0.23
2012-10-20,2012,10,20,294,140.7,0.098,19.886,36.603,209.9,0.63,0.0,11.42,1.79,0.005,3.3,0.18
2012-11-15,2012,11,15,320,6.1,0.176,24.121,36.284,208.8,0.0,0.0,49.75,5.19,0.01,6.6,6.33
2012-11-15,2012,11,15,320,19.9,0.185,24.133,36.286,208.4,0.0,0.0,47.62,5.13,0.012,7.3,7.7
2012-11-15,2012,11,15,320,39.0,0.264,23.856,36.32,207.9,0.0,0.0,46.98,4.5,0.012,7.0,5.58
2012-11-15,2012,11,15,320,60.7,0.224,23.093,36.377,198.9,0.62,0.0,46.7,4.12,0.013,5.0,1.59
2012-11-15,2012,11,15,320,80.2,0.068,23.103,36.713,189.4,1.68,0.07,25.3,2.84,0.005,3.8,0.47
2012-11-15,2012,11,15,320,99.2,0.049,21.202,36.637,186.5,2.37,0.09,39.0,2.46,0.006,3.7,0.18
2012-11-15,2012,11,15,320,120.2,0.01,20.342,36.62,191.6,1.95,0.06,30.54,1.89,0.004,2.9,-0.02
2012-11-15,2012,11,15,320,139.4,0.029,19.848,36.609,197.9,1.82,0.07,32.62,2.4,0.003,2.9,-0.23
2012-12-12,2012,12,12,347,5.3,0.137,22.586,36.432,213.7,0.0,0.0,29.59,4.55,0.011,7.0,3.5
2012-12-12,2012,12,12,347,19.9,0.137,22.589,36.432,213.5,0.0,0.0,40.12,5.01,0.011,7.8,4.38
2012-12-12,2012,12,12,347,40.2,0.283,22.479,36.438,211.3,0.0,0.0,37.9,5.99,0.013,6.4,3.69
2012-12-12,2012,12,12,347,59.5,0.254,22.433,36.461,210.6,0.1,0.0,43.73,5.01,0.012,4.6,3.12
2012-12-12,2012,12,12,347,80.7,0.195,21.982,36.659,209.7,0.29,0.0,37.26,3.38,0.011,4.8,1.24
2012-12-12,2012,12,12,347,100.3,0.088,21.161,36.708,212.6,0.38,0.0,26.22,3.06,0.005,4.7,-0.12
2012-12-12,2012,12,12,347,119.7,0.049,20.418,36.672,207.9,0.39,0.0,33.27,2.14,0.0,3.2,-0.07
2012-12-12,2012,12,12,347,140.7,0.01,19.89,36.612,197.9,1.73,0.05,34.31,2.34,0.004,3.1,0.17
2013-01-23,2013,1,23,23,6.6,0.254,20.892,36.512,218.5,0.0,0.0,13.99,3.63,0.015,8.6,10.34
2013-01-23,2013,1,23,23,21.0,0.273,20.895,36.511,218.5,0.0,0.0,22.19,5.62,0.019,7.2,9.24
2013-01-23,2013,1,23,23,41.2,0.273,20.901,36.511,218.5,0.0,0.0,15.92,3.95,0.015,6.9,5.5
2013-01-23,2013,1,23,23,60.0,0.273,20.909,36.511,218.4,0.0,0.0,19.41,4.46,0.015,7.1,2.26
2013-01-23,2013,1,23,23,80.7,0.283,20.494,36.507,218.5,0.0,0.0,17.16,4.21,0.013,5.0,0.83
2013-01-23,2013,1,23,23,99.8,0.273,20.908,36.51,218.6,0.07,0.0,17.41,4.14,0.017,5.5,0.17
2013-01-23,2013,1,23,23,119.8,0.107,20.695,36.499,213.4,0.33,0.0,27.18,3.37,0.011,5.0,0.11
2013-01-23,2013,1,23,23,140.8,0.019,20.382,36.596,199.4,1.35,0.04,2.86,2.28,0.007,4.9,0.01
2013-02-13,2013,2,13,44,6.5,0.273,19.599,36.547,222.6,0.15,0.0,24.2,4.45,0.011,6.3,15.11
2013-02-13,2013,2,13,44,20.6,0.322,19.612,36.547,222.6,0.16,0.0,24.04,4.26,0.01,6.4,14.9
2013-02-13,2013,2,13,44,39.9,0.37,19.615,36.547,222.4,0.15,0.0,24.13,3.97,0.001,6.5,10.05
2013-02-13,2013,2,13,44,59.9,0.37,19.616,36.547,222.2,0.16,0.0,25.18,4.97,0.01,6.6,4.13
2013-02-13,2013,2,13,44,79.6,0.263,19.619,36.547,222.0,0.2,0.0,22.55,4.77,0.009,6.1,1.48
2013-02-13,2013,2,13,44,99.5,0.283,19.623,36.547,221.9,0.22,0.0,47.5,4.77,0.011,6.6,0.32
2013-02-13,2013,2,13,44,120.5,0.253,19.609,36.546,221.3,0.25,0.0,22.4,4.58,0.01,6.2,0.1
2013-02-13,2013,2,13,44,139.4,0.244,19.398,36.567,201.4,1.88,0.06,8.67,2.97,0.009,3.0,0.39
2013-04-07,2013,4,7,97,20.6,0.273,19.65,36.609,226.5,0.0,0.05,45.93,8.47,0.013,7.6,9.95
2013-04-07,2013,4,7,97,40.6,0.322,19.598,36.622,226.3,0.0,0.05,45.37,9.04,0.014,7.8,7.8
2013-04-07,2013,4,7,97,79.9,0.302,19.337,36.6,225.1,0.06,0.04,32.22,7.06,0.014,6.9,1.22
2013-04-07,2013,4,7,97,99.6,0.312,19.31,36.604,221.6,0.5,0.05,32.22,7.06,0.014,5.5,0.24
2013-04-07,2013,4,7,97,120.9,0.097,19.297,36.606,220.9,0.73,0.06,16.35,3.24,0.002,5.2,0.15
2013-04-07,2013,4,7,97,140.6,0.049,19.272,36.601,216.6,1.5,0.09,16.35,3.24,0.004,3.7,0.03
2013-04-24,2013,4,24,114,20.0,0.059,20.995,36.672,223.0,0.0,0.05,10.95,7.82,0.006,7.2,2.6
2013-04-24,2013,4,24,114,39.9,0.059,20.896,36.671,223.0,0.0,0.05,10.62,6.62,0.006,5.9,1.92
2013-04-24,2013,4,24,114,81.0,0.292,19.828,36.631,217.0,0.0,0.04,15.55,8.15,0.009,6.9,1.53
2013-04-24,2013,4,24,114,100.0,0.244,19.567,36.616,208.2,0.84,0.05,6.43,6.55,0.006,6.0,1.22
2013-04-24,2013,4,24,114,120.8,0.078,19.316,36.588,202.1,1.85,0.09,6.43,6.55,0.006,3.5,0.25
2013-04-24,2013,4,24,114,140.3,0.156,19.136,36.569,193.7,2.71,0.12,3.72,6.48,0.004,3.2,0.1
2013-06-16,2013,6,16,167,4.6,0.049,23.777,36.668,213.8,0.0,0.0,44.58,4.15,0.007,7.5,4.47
2013-06-16,2013,6,16,167,20.4,0.049,22.795,36.659,214.8,0.0,0.0,43.42,4.48,0.007,6.7,4.55
2013-06-16,2013,6,16,167,39.4,0.049,20.917,36.644,229.5,0.0,0.0,46.33,5.26,0.008,6.3,5.88
2013-06-16,2013,6,16,167,78.3,0.195,19.344,36.586,231.0,0.0,0.0,45.33,5.46,0.013,7.4,4.23
2013-06-16,2013,6,16,167,100.0,0.351,19.055,36.579,218.7,0.28,0.0,57.5,6.58,0.013,7.0,2.72
2013-06-16,2013,6,16,167,120.1,0.136,18.854,36.564,211.1,1.42,0.06,41.66,7.5,0.01,3.9,0.52
2013-06-16,2013,6,16,167,140.1,0.117,18.718,36.552,213.7,1.7,0.06,35.05,3.16,0.006,3.7,0.11
2013-07-06,2013,7,6,187,4.5,0.029,26.975,36.725,204.3,0.0,0.0,29.83,8.82,0.008,7.1,2.2
2013-07-06,2013,7,6,187,20.7,0.039,24.746,36.629,212.4,0.0,0.0,34.51,10.02,0.007,6.8,2.26
2013-07-06,2013,7,6,187,41.1,0.049,21.936,36.635,232.1,0.0,0.0,35.48,9.57,0.009,7.1,2.15
2013-07-06,2013,7,6,187,59.8,0.088,20.71,36.612,237.5,0.0,0.0,33.67,9.82,0.011,8.0,2.03
2013-07-06,2013,7,6,187,79.7,0.312,19.77,36.603,227.0,0.0,0.0,34.77,8.48,0.009,7.5,1.66
2013-07-06,2013,7,6,187,100.0,0.312,19.348,36.585,222.0,0.0,0.0,30.4,9.37,0.01,6.9,0.84
2013-07-06,2013,7,6,187,119.7,0.185,19.019,36.572,208.9,0.87,0.0,21.36,9.94,0.007,4.7,0.33
2013-07-06,2013,7,6,187,140.4,0.088,18.862,36.565,207.6,1.76,0.06,13.62,8.3,0.005,3.4,0.08
2013-09-18,2013,9,18,261,3.7,0.059,27.677,36.449,220.7,0.0,0.0,19.33,3.4,0.005,4.5,1.35
2013-09-18,2013,9,18,261,20.0,0.059,27.742,36.491,219.2,0.0,0.0,21.79,4.04,0.005,4.3,1.83
2013-09-18,2013,9,18,261,40.2,0.059,25.073,36.707,246.1,0.0,0.0,23.52,4.81,0.007,6.4,2.05
2013-09-18,2013,9,18,261,59.6,0.166,22.159,36.667,232.9,0.0,0.0,26.5,5.2,0.008,6.1,3.16
2013-09-18,2013,9,18,261,79.7,0.205,20.923,36.646,224.0,0.0,0.0,25.44,5.39,0.013,5.7,1.99
2013-09-18,2013,9,18,261,99.5,0.224,19.812,36.622,213.5,0.0,0.0,14.96,3.65,0.007,4.3,0.76
2013-09-18,2013,9,18,261,119.8,0.156,19.281,36.594,207.9,0.14,0.0,17.25,3.97,0.003,3.3,0.29
2013-09-18,2013,9,18,261,140.2,0.058,18.889,36.573,205.0,0.69,0.0,9.23,2.49,0.009,3.3,0.12
2013-10-20,2013,10,20,293,60.0,0.137,24.142,36.504,207.6,0.07,0.0,18.54,3.98,0.011,5.9,3.16
2013-10-20,2013,10,20,293,79.5,0.302,22.827,36.596,193.4,1.18,0.06,19.57,3.91,0.008,6.6,2.27
2013-10-20,2013,10,20,293,99.8,0.029,21.559,36.641,191.9,1.95,0.11,9.47,2.83,0.005,3.2,1.02
2013-10-20,2013,10,20,293,119.9,0.107,20.471,36.632,197.2,1.93,0.1,8.79,2.21,0.004,2.5,0.23
2013-10-20,2013,10,20,293,140.9,0.01,19.819,36.625,200.8,1.92,0.1,6.13,2.28,0.003,2.8,-0.06
2013-11-15,2013,11,15,319,2.9,0.117,23.799,36.332,212.9,0.0,0.0,19.54,3.73,0.008,5.2,3.84
2013-11-15,2013,11,15,319,20.3,0.117,23.818,36.331,211.6,0.0,0.0,17.54,3.53,0.006,5.0,4.77
2013-11-15,2013,11,15,319,40.8,0.127,23.817,36.331,211.7,0.0,0.0,18.37,3.73,0.004,5.6,2.32
2013-11-15,2013,11,15,319,59.7,0.166,23.802,36.333,234.5,0.0,0.0,23.92,4.95,0.011,6.1,4.25
2013-11-15,2013,11,15,319,80.2,0.292,20.931,36.59,221.5,0.0,0.0,19.1,4.37,0.008,5.5,1.02
2013-11-15,2013,11,15,319,99.1,0.136,19.67,36.587,208.1,0.68,0.0,9.69,2.49,0.005,4.8,2.72
2013-11-15,2013,11,15,319,120.8,0.049,19.118,36.58,201.1,1.94,0.06,6.17,2.17,0.004,3.1,0.19
2013-11-15,2013,11,15,319,142.0,0.01,18.821,36.573,200.4,2.87,0.11,7.25,2.44,0.003,2.7,-0.01
2013-12-10,2013,12,10,344,3.6,0.107,22.52,36.476,218.8,0.0,0.0,19.23,3.97,0.007,7.7,4.16
2013-12-10,2013,12,10,344,20.2,0.107,22.525,36.476,216.8,0.0,0.0,20.14,4.15,0.007,6.8,8.31
2013-12-10,2013,12,10,344,40.1,0.107,22.53,36.477,216.5,0.0,0.0,16.39,3.52,0.007,6.5,2.23
2013-12-10,2013,12,10,344,61.4,0.127,22.531,36.475,216.3,0.0,0.0,19.75,4.15,0.008,6.7,2.47
2013-12-10,2013,12,10,344,81.1,0.137,22.526,36.474,216.9,0.0,0.0,13.85,3.46,0.007,5.9,5.26
2013-12-10,2013,12,10,344,101.1,0.156,20.083,36.568,226.3,0.07,0.0,11.54,3.14,0.006,6.3,2.71
2013-12-10,2013,12,10,344,121.6,0.214,19.298,36.573,211.8,0.55,0.0,7.95,2.45,0.004,5.5,1.04
2014-03-06,2014,3,6,65,20.0,0.332,20.812,36.464,223.0,0.0,0.0,29.26,3.86,0.009,5.2,7.14
2014-03-06,2014,3,6,65,40.0,0.439,20.797,36.464,222.8,0.0,0.0,26.16,4.64,0.011,5.0,5.01
2014-03-06,2014,3,6,65,60.0,0.093,20.797,36.464,222.0,0.0,0.0,12.65,2.0,0.011,2.1,4.92
2014-03-06,2014,3,6,65,80.0,0.234,20.778,36.464,222.0,0.0,0.0,18.44,3.08,0.009,5.0,3.58
2014-03-06,2014,3,6,65,100.0,0.12,20.779,36.464,222.0,0.07,0.03,7.96,1.28,0.01,1.9,5.07
2014-03-06,2014,3,6,65,120.0,0.02,20.783,36.502,214.6,0.6,0.04,8.36,0.87,0.004,3.9,0.0
2014-04-12,2014,4,12,102,4.3,0.039,20.78,36.55,222.7,0.0,0.0,28.17,4.59,0.009,6.6,5.11
2014-04-12,2014,4,12,102,19.7,0.107,20.754,36.552,223.1,0.0,0.0,28.72,5.6,0.012,5.9,6.17
2014-04-12,2014,4,12,102,41.1,0.127,20.762,36.551,222.7,0.0,0.0,27.44,5.07,0.009,6.1,4.07
2014-04-12,2014,4,12,102,59.8,0.166,20.491,36.545,222.2,0.0,0.0,26.52,5.6,0.011,5.8,7.33
2014-04-12,2014,4,12,102,79.6,0.331,20.355,36.532,222.4,0.0,0.0,20.56,5.33,0.011,6.5,2.52
2014-04-12,2014,4,12,102,100.0,0.283,20.234,36.533,220.5,0.09,0.0,21.83,4.93,0.02,6.1,0.83
2014-04-12,2014,4,12,102,119.8,0.185,20.136,36.529,221.2,0.12,0.0,16.58,4.86,0.01,5.7,1.53
2014-04-12,2014,4,12,102,140.4,0.107,20.006,36.521,218.8,0.41,0.0,12.18,3.31,0.007,4.2,0.54
2014-04-30,2014,4,30,120,3.8,0.088,21.068,36.612,222.3,0.0,0.0,18.88,4.54,0.007,6.3,7.18
2014-04-30,2014,4,30,120,19.5,0.088,21.088,36.612,221.9,0.0,0.0,21.68,4.93,0.009,5.6,14.09
2014-04-30,2014,4,30,120,39.4,0.088,21.096,36.612,221.3,0.0,0.0,21.68,4.93,0.009,5.6,8.34
2014-04-30,2014,4,30,120,60.8,0.098,21.085,36.61,221.3,0.0,0.0,19.37,5.0,0.008,5.6,12.82
2014-04-30,2014,4,30,120,79.8,0.136,20.896,36.584,221.6,0.0,0.0,17.54,5.19,0.009,5.5,7.42
2014-04-30,2014,4,30,120,100.8,0.292,20.614,36.547,219.6,0.0,0.0,16.71,5.19,0.009,5.1,4.02
2014-04-30,2014,4,30,120,121.2,0.185,20.319,36.535,217.6,0.34,0.0,10.57,3.76,0.009,4.8,0.76
2014-04-30,2014,4,30,120,160.7,0.039,19.974,36.555,205.1,1.16,0.04,7.21,2.98,0.006,3.8,-0.61
2014-06-13,2014,6,13,164,3.7,0.088,23.39,36.533,213.3,0.0,0.0,19.63,3.22,0.009,6.4,7.5
2014-06-13,2014,6,13,164,19.1,0.059,22.577,36.515,217.1,0.0,0.0,18.89,3.5,0.011,5.4,4.83
2014-06-13,2014,6,13,164,39.3,0.02,21.602,36.568,223.5,0.0,0.0,19.23,3.29,0.008,4.8,3.55
2014-06-13,2014,6,13,164,58.9,0.185,20.554,36.529,227.0,0.0,0.0,23.1,3.84,0.011,4.1,3.47
2014-06-13,2014,6,13,164,79.9,0.439,20.053,36.546,221.7,0.12,0.0,21.81,4.05,0.013,4.6,4.73
2014-06-13,2014,6,13,164,98.9,0.254,19.685,36.542,215.6,0.8,0.0,14.91,2.6,0.009,3.6,1.65
2014-06-13,2014,6,13,164,119.5,0.127,19.463,36.527,212.8,1.32,0.0,8.46,0.88,0.005,3.1,0.38
2014-06-13,2014,6,13,164,139.5,0.029,19.279,36.533,212.9,1.47,0.04,6.26,1.35,0.005,2.9,0.07
2014-07-11,2014,7,11,192,3.1,0.098,27.334,36.385,203.2,0.0,0.0,31.12,5.03,0.008,5.9,6.89
2014-07-11,2014,7,11,192,20.9,0.049,25.83,36.342,204.2,0.0,0.0,25.91,4.77,0.008,5.9,6.28
2014-07-11,2014,7,11,192,40.0,0.059,22.629,36.494,222.5,0.0,0.0,27.88,4.63,0.009,6.5,4.5
2014-07-11,2014,7,11,192,60.0,0.107,21.09,36.538,223.9,0.0,0.0,25.24,4.23,0.01,6.4,4.43
2014-07-11,2014,7,11,192,80.5,0.234,20.451,36.562,215.4,0.0,0.0,30.43,5.74,0.012,6.6,6.37
2014-07-11,2014,7,11,192,99.9,0.419,20.069,36.553,209.5,0.65,0.0,24.68,5.35,0.013,6.2,2.11
2014-07-11,2014,7,11,192,120.1,0.146,19.687,36.55,218.8,0.69,0.04,8.35,2.01,0.005,4.0,0.5
2014-07-11,2014,7,11,192,140.5,0.068,19.317,36.529,212.6,1.21,0.07,5.49,1.88,0.004,3.6,-0.27
2014-08-22,2014,8,22,234,2.5,0.068,27.685,36.289,199.7,0.0,0.0,24.55,4.71,0.008,6.0,4.18
2014-08-22,2014,8,22,234,18.9,0.068,27.681,36.294,199.2,0.0,0.0,21.83,3.93,0.008,6.3,2.73
2014-08-22,2014,8,22,234,39.8,0.059,23.3,36.548,226.1,0.0,0.0,34.23,4.77,0.012,6.1,3.93
2014-08-22,2014,8,22,234,60.5,0.098,21.592,36.543,231.7,0.0,0.0,22.3,3.73,0.009,6.0,2.9
2014-08-22,2014,8,22,234,79.2,0.185,20.668,36.543,230.4,0.0,0.0,19.42,3.46,0.01,7.6,2.39
2014-08-22,2014,8,22,234,100.0,0.293,19.988,36.538,225.7,0.0,0.0,21.97,3.99,0.011,6.9,1.25
2014-08-22,2014,8,22,234,120.1,0.263,19.547,36.533,219.6,0.09,0.0,19.83,4.31,0.008,5.7,0.71
2014-08-22,2014,8,22,234,140.5,0.195,19.287,36.533,212.8,0.69,0.0,12.4,2.42,0.007,5.1,0.21
2014-09-14,2014,9,14,257,3.4,0.039,27.961,36.452,198.9,0.0,0.0,14.06,2.12,0.005,5.9,3.45
2014-09-14,2014,9,14,257,19.8,0.039,28.003,36.42,199.3,0.0,0.0,17.29,2.93,0.006,5.6,1.7
2014-09-14,2014,9,14,257,38.8,0.068,24.205,36.597,229.9,0.0,0.0,21.79,3.47,0.01,6.9,5.27
2014-09-14,2014,9,14,257,59.4,0.088,22.083,36.594,230.6,0.0,0.0,24.92,4.49,0.01,7.4,3.16
2014-09-14,2014,9,14,257,79.7,0.146,20.742,36.554,227.3,0.0,0.0,19.88,3.94,0.009,8.4,2.46
2014-09-14,2014,9,14,257,99.7,0.215,20.1,36.545,221.9,0.0,0.0,19.08,3.87,0.007,6.3,1.77
2014-09-14,2014,9,14,257,118.9,0.263,19.681,36.543,215.3,0.09,0.0,16.85,4.14,0.008,6.0,0.91
2014-09-14,2014,9,14,257,140.7,0.137,19.345,36.539,208.0,0.73,0.0,6.75,1.72,0.005,4.0,0.05
2014-10-29,2014,10,29,302,4.0,0.098,24.741,36.371,210.1,0.0,0.0,15.28,2.99,0.008,6.7,2.69
2014-10-29,2014,10,29,302,20.7,0.088,24.71,36.367,209.9,0.0,0.0,15.35,3.25,0.009,6.3,4.05
2014-10-29,2014,10,29,302,40.7,0.176,24.292,36.346,210.6,0.0,0.0,14.54,2.99,0.009,6.6,2.36
2014-10-29,2014,10,29,302,60.9,0.176,23.543,36.476,211.0,0.0,0.0,16.3,3.77,0.01,5.9,2.51
2014-10-29,2014,10,29,302,80.0,0.254,22.891,36.486,214.3,0.0,0.0,14.0,3.64,0.01,5.0,1.74
2014-10-29,2014,10,29,302,99.0,0.137,21.282,36.537,195.4,0.0,0.0,8.95,2.21,0.004,3.2,0.78
2014-10-29,2014,10,29,302,121.4,0.097,19.542,36.545,187.7,0.0,0.0,5.96,2.14,0.004,3.3,-0.08
2014-10-29,2014,10,29,302,139.3,0.058,19.342,36.543,188.5,0.07,0.0,4.92,1.89,0.003,3.3,0.03
2014-11-21,2014,11,21,325,3.9,0.156,24.173,36.48,210.5,0.0,0.0,16.95,2.7,0.009,6.7,4.55
2014-11-21,2014,11,21,325,20.3,0.156,24.146,36.474,210.5,0.0,0.0,15.05,2.91,0.009,6.1,3.49
2014-11-21,2014,11,21,325,41.7,0.156,23.991,36.453,210.6,0.0,0.0,17.5,2.97,0.008,5.0,2.82
2014-11-21,2014,11,21,325,61.3,0.156,23.923,36.453,210.8,0.0,0.0,14.87,2.91,0.008,4.9,1.06
2014-11-21,2014,11,21,325,79.7,0.156,23.79,36.458,211.6,0.0,0.0,15.97,3.03,0.007,5.1,0.39
2014-11-21,2014,11,21,325,100.8,0.293,22.525,36.659,229.3,0.0,0.0,14.06,2.91,0.008,5.0,0.2
2014-11-21,2014,11,21,325,120.2,0.195,21.348,36.653,216.8,0.0,0.0,9.74,1.73,0.005,4.1,0.21
2014-11-21,2014,11,21,325,140.5,0.136,20.355,36.636,205.6,0.11,0.0,6.64,1.71,0.004,4.0,0.14
2014-12-11,2014,12,11,345,3.7,0.137,23.449,36.613,213.2,0.0,0.04,13.52,1.98,0.009,4.6,3.57
2014-12-11,2014,12,11,345,21.0,0.137,23.456,36.613,212.6,0.0,0.04,13.01,2.25,0.007,4.7,3.97
2014-12-11,2014,12,11,345,40.7,0.146,23.456,36.613,212.8,0.0,0.0,19.18,3.57,0.008,5.3,3.0
2014-12-11,2014,12,11,345,59.0,0.146,23.459,36.613,212.5,0.0,0.0,14.44,2.18,0.008,5.5,2.21
2014-12-11,2014,12,11,345,80.6,0.176,23.457,36.613,213.5,0.0,0.0,14.4,2.38,0.009,5.2,0.86
2014-12-11,2014,12,11,345,99.4,0.263,22.157,36.625,220.4,0.39,0.0,14.72,2.85,0.01,4.5,1.04
2014-12-11,2014,12,11,345,120.4,0.166,20.587,36.589,210.5,0.67,0.0,8.31,1.33,0.005,4.2,0.25
2014-12-11,2014,12,11,345,138.9,0.088,20.174,36.596,201.3,1.02,0.0,4.45,0.99,0.004,3.7,0.08
2015-02-04,2015,2,4,35,4.3,0.263,20.907,36.347,220.3,0.18,0.07,15.81,4.09,0.013,6.6,7.76
2015-02-04,2015,2,4,35,20.8,0.283,20.914,36.309,220.3,0.0,0.0,18.82,4.6,0.013,7.0,9.19
2015-02-04,2015,2,4,35,40.0,0.263,20.915,36.276,220.3,0.0,0.0,16.62,3.97,0.013,6.5,5.34
2015-02-04,2015,2,4,35,60.7,0.244,20.915,36.238,220.2,0.0,0.0,16.86,4.09,0.013,4.2,2.44
2015-03-13,2015,3,13,72,5.1,0.263,20.093,36.531,228.0,0.0,0.0,20.81,3.85,0.013,7.4,8.25
2015-03-13,2015,3,13,72,19.7,0.234,20.089,36.529,227.6,0.0,0.0,16.76,3.91,0.013,7.9,9.51
2015-03-13,2015,3,13,72,41.4,0.273,19.963,36.52,227.6,0.0,0.04,17.11,3.35,0.01,7.0,14.59
2015-03-13,2015,3,13,72,60.1,0.253,19.905,36.517,227.4,0.0,0.0,19.25,3.66,0.01,7.5,5.24
2015-03-13,2015,3,13,72,80.1,0.273,19.897,36.517,227.1,0.0,0.0,26.43,6.08,0.012,7.0,1.42
2015-03-13,2015,3,13,72,100.3,0.283,19.899,36.518,223.1,0.34,0.0,16.76,3.79,0.018,7.0,1.19
2015-03-13,2015,3,13,72,120.3,0.195,19.9,36.519,222.3,0.43,0.0,13.47,2.98,0.015,6.3,0.27
2015-03-13,2015,3,13,72,142.5,0.224,19.901,36.519,222.7,0.47,0.0,31.94,7.7,0.007,6.2,-0.06
2015-04-09,2015,4,9,99,3.3,0.068,21.435,36.668,221.6,0.0,0.0,18.41,4.52,0.008,6.3,6.44
2015-04-09,2015,4,9,99,20.2,0.059,21.352,36.669,219.9,0.0,0.0,22.78,4.84,0.013,4.8,4.81
2015-04-09,2015,4,9,99,40.1,0.098,21.179,36.657,222.9,0.0,0.0,26.56,6.21,0.01,4.5,4.33
2015-04-09,2015,4,9,99,60.3,0.136,20.181,36.585,225.1,0.0,0.0,26.89,6.99,0.012,5.9,5.39
2015-04-09,2015,4,9,99,79.7,0.331,20.006,36.569,225.9,0.0,0.0,26.58,7.11,0.013,6.5,7.26
2015-04-09,2015,4,9,99,99.9,0.263,19.876,36.579,223.9,0.09,0.0,20.38,8.03,0.01,5.6,2.51
2015-04-09,2015,4,9,99,119.5,0.127,19.799,36.569,222.8,0.2,0.0,11.17,6.28,0.008,4.3,0.36
2015-04-09,2015,4,9,99,141.3,0.029,19.765,36.571,219.3,0.37,0.0,8.09,5.04,0.006,3.8,-0.15
2015-04-24,2015,4,24,114,5.2,0.039,22.689,36.72,216.3,0.0,0.0,19.22,2.95,0.006,6.5,0.56
2015-04-24,2015,4,24,114,20.8,0.049,22.551,36.745,216.7,0.0,0.0,19.62,3.54,0.007,5.7,2.87
2015-04-24,2015,4,24,114,40.2,0.059,22.398,36.742,217.4,0.0,0.0,19.93,3.67,0.009,4.7,2.23
2015-04-24,2015,4,24,114,61.6,0.088,22.063,36.712,217.4,0.0,0.0,23.95,3.41,0.009,5.5,3.78
2015-04-24,2015,4,24,114,80.4,0.078,21.841,36.694,221.3,0.0,0.0,19.36,2.24,0.008,5.9,1.48
2015-04-24,2015,4,24,114,98.9,0.195,21.534,36.673,218.4,0.0,0.0,20.46,3.61,0.008,6.4,1.3
2015-04-24,2015,4,24,114,119.5,0.312,21.004,36.615,212.6,0.05,0.0,18.02,3.73,0.009,5.8,0.74
2015-04-24,2015,4,24,114,140.5,0.292,20.383,36.562,213.3,0.14,0.0,15.63,3.15,0.007,5.2,0.05
2015-05-13,2015,5,13,133,3.2,0.059,22.281,36.589,221.2,0.09,0.05,27.17,4.64,0.014,5.9,9.74
2015-05-13,2015,5,13,133,21.0,0.059,20.754,36.613,225.5,0.08,0.08,24.85,4.45,0.011,6.0,7.4
