yymmdd,day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TON,TOP,BAC,PP
2006-05-10,130.0,99.5,-999.0,19.697,36.724,217.3,0.1,0.0,18.29,4.95,0.014,60.2,5.3,58.0,4.4,0.99
2006-05-10,130.0,120.2,-999.0,19.63,36.7,212.9,0.79,0.0,18.76,4.48,0.012,60.6,5.6,67.0,3.8,0.63
2006-05-10,130.0,140.8,-999.0,19.358,36.679,212.5,1.16,0.0,10.55,3.5,0.009,57.4,5.2,73.0,2.3,0.25
2006-06-27,178.0,3.5,-999.0,25.667,36.461,207.4,0.0,0.0,77.62,7.2,0.009,66.6,4.2,54.0,4.4,7.45
2006-06-27,178.0,19.9,-999.0,24.088,36.592,217.1,0.0,0.0,47.91,4.8,0.011,66.0,5.0,36.0,5.6,5.08
2006-06-27,178.0,40.9,-999.0,22.056,36.666,233.8,0.0,0.0,48.36,5.97,0.014,64.9,4.4,57.0,7.1,5.08
2006-06-27,178.0,59.9,-999.0,20.073,36.688,231.1,0.0,0.0,34.92,5.19,0.017,62.7,4.1,48.0,5.2,6.18
2006-06-27,178.0,99.9,-999.0,18.862,36.641,213.7,0.57,0.0,30.43,6.46,0.012,59.7,4.4,93.0,5.2,2.39
2006-06-27,178.0,120.4,-999.0,18.728,36.631,208.4,2.1,0.06,18.53,3.97,0.013,57.9,5.6,72.0,2.7,0.61
2006-06-27,178.0,141.4,-999.0,18.612,36.617,208.2,2.64,0.09,9.13,2.52,0.007,56.6,5.8,128.0,2.4,0.17
2006-06-27,178.0,80.9,-999.0,19.09,36.662,229.8,0.0,0.0,31.26,5.47,0.014,61.5,4.0,48.0,5.5,4.16
2006-07-19,200.0,4.2,-999.0,27.282,36.579,202.5,0.0,0.0,16.29,4.74,0.003,67.6,3.9,54.0,2.7,3.0
2006-07-19,200.0,19.7,-999.0,25.683,36.559,202.8,0.0,0.0,20.45,4.44,0.008,67.9,4.2,80.0,3.6,3.71
2006-07-19,200.0,40.4,-999.0,22.628,36.754,234.8,0.0,0.0,25.3,5.85,0.013,66.6,4.5,74.0,6.3,3.36
2006-07-19,200.0,59.5,-999.0,20.863,36.745,234.8,0.0,0.0,14.52,4.61,0.015,65.6,3.6,56.0,6.3,2.8
2006-07-19,200.0,80.9,-999.0,19.951,36.712,230.0,0.0,0.0,13.68,4.14,0.016,64.2,4.0,76.0,6.2,1.94
2006-07-19,200.0,100.2,-999.0,19.449,36.688,217.4,0.0,0.0,20.83,5.49,0.013,61.5,3.6,79.0,3.9,1.33
2006-07-19,200.0,121.3,-999.0,19.107,36.639,204.1,1.03,0.0,12.24,4.84,0.011,59.6,4.7,93.0,4.3,0.64
2006-07-19,200.0,141.7,-999.0,18.765,36.618,201.4,2.59,0.07,6.05,2.96,0.006,57.2,6.0,159.0,2.1,0.11
2006-08-09,221.0,3.1,-999.0,28.012,36.548,204.0,0.0,0.0,20.85,4.46,0.01,66.8,4.6,43.0,2.7,5.54
2006-08-09,221.0,19.1,-999.0,27.663,36.544,201.8,0.0,0.0,24.26,4.57,0.009,66.7,4.4,56.0,3.8,5.36
2006-08-09,221.0,40.4,-999.0,23.239,36.55,240.9,0.0,0.0,15.72,3.86,0.014,67.0,4.6,73.0,6.4,5.57
2006-08-09,221.0,59.7,-999.0,20.375,36.584,241.3,0.0,0.0,33.11,6.56,0.015,65.8,5.4,48.0,6.9,5.07
2006-08-09,221.0,79.5,-999.0,19.206,36.641,233.5,0.0,0.0,29.3,6.33,0.023,63.6,4.4,120.0,8.9,10.08
2006-08-09,221.0,99.1,-999.0,18.843,36.691,208.3,0.77,0.0,27.3,6.15,0.017,62.2,4.9,157.0,6.0,1.29
2006-08-09,221.0,120.2,-999.0,18.589,36.622,204.9,1.91,0.06,12.37,3.51,0.007,60.4,5.3,160.0,3.1,0.37
2006-08-09,221.0,140.0,-999.0,18.468,36.614,211.3,2.45,0.08,9.01,2.51,0.006,59.5,6.7,174.0,2.4,0.04
2006-09-06,249.0,3.0,-999.0,27.401,36.557,220.8,0.0,0.0,19.17,6.09,0.008,67.8,4.3,51.0,4.4,5.02
2006-09-06,249.0,21.0,-999.0,27.327,36.571,200.3,0.0,0.0,20.0,7.51,0.008,66.6,4.6,59.0,5.6,5.15
2006-09-06,249.0,40.8,-999.0,22.861,36.668,230.2,0.0,0.0,25.37,7.39,0.014,64.2,4.4,70.0,7.1,5.18
2006-09-06,249.0,60.5,-999.0,21.008,36.627,229.6,0.0,0.0,24.91,7.68,0.017,63.3,4.1,64.0,5.2,5.62
2006-09-06,249.0,81.2,-999.0,19.989,36.681,229.9,0.0,0.0,19.94,7.56,0.011,59.9,4.4,60.0,5.5,4.03
2006-09-06,249.0,101.1,-999.0,19.384,36.684,213.4,0.17,0.0,17.79,6.07,0.011,57.9,4.2,72.0,5.2,1.94
2006-09-06,249.0,121.8,-999.0,18.894,36.647,207.9,1.39,0.04,9.71,5.42,0.007,56.7,5.2,92.0,2.7,0.38
2006-09-06,249.0,139.9,-999.0,18.675,36.611,206.1,2.54,0.08,10.58,4.82,0.008,55.3,5.7,140.0,2.4,0.02
2006-10-12,285.0,3.0,-999.0,26.966,36.397,202.8,0.0,0.0,18.83,5.42,#N/A,67.0,3.8,#N/A,4.4,3.22
2006-10-12,285.0,20.9,-999.0,26.983,36.396,203.0,0.0,0.0,18.83,5.08,#N/A,67.7,4.4,#N/A,5.6,3.25
2006-10-12,285.0,40.2,-999.0,23.435,36.771,224.2,0.0,0.0,22.48,5.18,#N/A,65.5,4.2,#N/A,7.1,2.83
2006-10-12,285.0,60.4,-999.0,22.149,36.854,233.0,0.0,0.0,21.41,5.87,#N/A,64.4,4.7,#N/A,5.2,2.62
2006-10-12,285.0,80.5,-999.0,20.833,36.827,222.9,0.0,0.0,19.24,5.41,#N/A,63.3,4.0,#N/A,5.5,2.37
2006-10-12,285.0,101.1,-999.0,21.012,36.745,206.4,0.12,0.0,24.03,6.56,#N/A,61.2,3.9,#N/A,5.2,1.36
2006-10-12,285.0,120.0,-999.0,19.373,36.709,201.3,0.62,0.0,19.27,5.81,#N/A,59.5,4.3,#N/A,2.7,0.33
2006-10-12,285.0,139.8,-999.0,19.093,36.657,206.0,1.51,0.04,8.63,4.14,#N/A,57.9,5.6,#N/A,2.4,0.07
2006-11-08,312.0,3.8,-999.0,23.837,36.537,211.2,0.0,0.0,21.63,5.01,0.012,66.4,4.2,30.0,3.4,5.55
2006-11-08,312.0,21.2,-999.0,23.837,36.533,209.1,0.0,0.0,24.7,5.9,0.014,66.1,3.9,39.0,5.2,5.53
2006-11-08,312.0,40.1,-999.0,23.842,36.532,209.3,0.0,0.0,16.45,4.48,0.004,65.4,4.1,40.0,4.3,3.6
2006-11-08,312.0,60.1,-999.0,23.843,36.531,209.1,0.0,0.0,20.88,4.96,0.015,64.5,4.2,64.0,3.4,1.89
2006-11-08,312.0,82.3,-999.0,22.011,36.697,202.8,0.32,0.0,23.38,6.26,0.01,62.8,4.1,82.0,7.2,3.32
2006-11-08,312.0,100.4,-999.0,21.222,36.73,209.9,0.5,0.0,12.06,4.0,0.01,58.5,4.0,82.0,3.4,0.55
2006-11-08,312.0,119.6,-999.0,20.134,36.701,203.4,1.02,0.04,14.29,4.05,0.007,53.5,4.4,115.0,2.0,0.23
2006-11-08,312.0,139.2,-999.0,19.625,36.662,199.2,2.25,0.08,6.29,2.62,0.006,51.7,5.2,136.0,1.9,0.02
2006-12-05,339.0,3.3,-999.0,23.395,36.422,212.2,0.0,0.0,21.45,4.21,0.022,67.9,4.8,42.0,4.6,0.01
2006-12-05,339.0,20.0,-999.0,23.216,36.428,209.9,0.0,0.0,26.21,4.15,0.017,67.1,4.7,50.0,4.8,5.34
2006-12-05,339.0,38.4,-999.0,23.218,36.444,210.3,0.0,0.0,16.81,4.1,0.0,67.4,3.8,41.0,4.8,3.13
2006-12-05,339.0,58.2,-999.0,23.216,35.917,212.9,0.0,0.0,42.99,5.43,0.0,66.3,4.7,38.0,4.7,1.4
2006-12-05,339.0,80.0,-999.0,23.007,36.577,212.3,0.0,0.0,19.43,3.68,0.0,64.7,4.6,37.0,3.3,0.68
2006-12-05,339.0,101.5,-999.0,22.846,36.464,213.1,0.0,0.0,13.58,2.0,0.0,63.0,4.5,37.0,4.3,0.02
2006-12-05,339.0,118.2,-999.0,22.512,36.616,210.1,0.6,0.0,20.76,4.75,0.017,61.9,5.2,51.0,2.8,0.22
2006-12-05,339.0,141.1,-999.0,20.91,36.699,199.1,1.53,0.05,7.66,1.7,0.0,59.8,7.6,75.0,1.8,-0.04
2007-02-01,32.0,3.4,-999.0,20.02,#N/A,220.4,0.0,0.0,13.51,3.23,0.026,51.8,5.9,124.0,#N/A,20.79
2007-02-01,32.0,19.4,-999.0,20.028,#N/A,220.4,0.0,0.0,13.51,3.23,0.026,51.8,5.9,124.0,#N/A,20.72
2007-02-01,32.0,40.7,-999.0,20.036,#N/A,220.6,0.0,0.0,13.51,3.23,0.026,51.8,5.9,124.0,#N/A,10.43
2007-02-01,32.0,60.3,-999.0,20.04,#N/A,220.6,0.0,0.0,13.51,3.23,0.026,51.8,5.9,124.0,#N/A,3.77
2007-02-01,32.0,76.9,-999.0,20.037,#N/A,220.5,0.0,0.0,13.51,3.23,0.026,51.8,5.9,124.0,#N/A,1.02
2007-02-01,32.0,99.0,-999.0,20.044,#N/A,220.4,0.0,0.0,13.51,3.23,0.026,51.8,5.9,124.0,#N/A,0.33
2007-02-01,32.0,121.1,-999.0,20.052,#N/A,220.6,0.0,0.0,13.51,3.23,0.026,51.8,5.9,124.0,#N/A,0.06
2007-02-01,32.0,140.7,-999.0,20.054,#N/A,205.4,1.56,0.04,13.51,3.23,0.026,51.8,5.9,124.0,#N/A,-0.02
2007-02-22,53.0,5.8,-999.0,19.734,36.677,221.3,0.19,0.0,33.03,8.07,0.011,63.9,4.5,39.0,4.7,2.17
2007-02-22,53.0,19.4,-999.0,19.74,36.68,221.4,0.18,0.0,27.41,6.23,0.013,63.2,4.7,56.0,6.2,3.48
2007-02-22,53.0,39.4,-999.0,19.741,36.676,221.7,0.2,0.0,34.37,6.82,0.012,63.4,4.7,71.0,5.3,2.07
2007-02-22,53.0,59.8,-999.0,19.748,36.678,221.3,0.18,0.0,16.23,3.98,0.013,63.6,5.3,51.0,3.8,1.34
2007-02-22,53.0,80.1,-999.0,19.753,36.68,221.1,0.18,0.0,29.17,6.35,0.012,64.2,4.8,49.0,5.6,0.47
2007-02-22,53.0,99.3,-999.0,19.758,36.677,221.2,0.17,0.0,28.86,7.24,0.012,63.1,4.8,50.0,3.7,0.05
2007-02-22,53.0,118.5,-999.0,19.762,36.676,221.1,0.2,0.0,29.12,7.17,0.013,64.2,4.6,38.0,4.7,-0.07
2007-02-22,53.0,143.2,-999.0,19.731,36.675,220.4,0.28,0.0,21.7,5.64,0.012,63.4,4.9,62.0,3.8,0.01
2007-03-07,66.0,6.1,-999.0,19.584,36.683,223.5,0.12,0.0,22.95,6.6,0.012,65.2,4.2,25.0,5.9,0.75
2007-03-07,66.0,19.7,-999.0,19.538,36.686,223.5,0.14,0.0,26.76,6.78,0.01,63.2,4.5,34.0,5.2,3.46
2007-03-07,66.0,39.9,-999.0,19.55,36.684,223.6,0.14,0.0,44.68,10.49,0.01,62.2,4.8,28.0,5.6,3.43
2007-03-07,66.0,60.9,-999.0,19.551,36.681,223.2,0.14,0.0,20.46,5.42,0.013,63.8,4.6,20.0,3.7,2.17
2007-03-07,66.0,80.1,-999.0,19.554,36.68,222.7,0.17,0.0,25.92,5.6,0.011,62.8,4.9,35.0,3.2,0.86
2007-03-07,66.0,99.9,-999.0,19.557,36.681,219.7,0.11,0.0,25.97,6.41,0.015,61.9,5.3,32.0,3.5,0.46
2007-03-07,66.0,121.5,-999.0,19.562,36.684,223.2,0.17,0.0,24.4,5.67,0.009,62.2,5.1,32.0,5.0,0.14
2007-03-07,66.0,138.1,-999.0,19.562,36.68,223.3,0.16,0.0,28.47,6.29,0.011,60.6,4.7,20.0,3.9,-0.03
2007-03-21,80.0,3.8,-999.0,19.545,36.68,225.8,0.06,0.0,#N/A,#N/A,0.011,64.0,4.2,44.0,5.7,2.84
2007-03-21,80.0,19.6,-999.0,19.558,36.681,225.9,0.0,0.0,#N/A,#N/A,0.013,63.6,4.0,49.0,4.8,3.14
2007-03-21,80.0,40.8,-999.0,19.498,36.68,226.0,0.0,0.0,#N/A,#N/A,0.011,63.9,3.8,34.0,5.8,5.21
2007-03-21,80.0,61.1,-999.0,19.51,36.682,226.0,0.0,0.0,#N/A,#N/A,0.011,63.9,4.2,49.0,4.4,2.47
2007-03-21,80.0,81.6,-999.0,19.497,36.683,225.2,0.05,0.0,#N/A,#N/A,0.012,64.0,3.9,60.0,5.9,1.23
2007-03-21,80.0,102.0,-999.0,19.483,36.681,225.3,0.06,0.0,#N/A,#N/A,0.013,64.3,4.7,48.0,3.6,0.19
2007-03-21,80.0,121.3,-999.0,19.472,36.679,224.4,0.16,0.0,#N/A,#N/A,0.011,63.7,4.4,50.0,4.2,0.28
2007-03-21,80.0,140.3,-999.0,19.436,36.672,223.7,0.31,0.0,#N/A,#N/A,0.009,62.0,4.1,47.0,4.1,0.07
2007-04-03,93.0,1.0,-999.0,19.634,36.697,226.8,0.0,0.0,38.39,7.44,0.012,64.0,4.1,30.0,4.8,19.8
2007-04-03,93.0,20.0,-999.0,19.415,36.693,226.6,0.0,0.0,33.93,8.3,0.016,63.6,4.5,42.0,3.6,20.39
2007-04-03,93.0,40.0,-999.0,19.394,36.693,227.8,0.0,0.0,33.31,7.25,0.014,63.9,4.8,24.0,4.1,13.29
2007-04-03,93.0,60.0,-999.0,19.386,36.69,226.8,0.0,0.0,27.1,8.0,0.015,63.9,4.6,34.0,4.5,10.16
2007-04-03,93.0,80.0,-999.0,19.388,36.682,226.1,0.06,0.0,21.95,6.39,0.016,64.0,4.9,27.0,6.9,1.73
2007-04-03,93.0,100.0,-999.0,19.119,36.682,206.7,1.6,0.04,24.3,6.51,0.013,64.3,4.8,30.0,6.1,0.55
2007-04-03,93.0,120.0,-999.0,19.381,36.683,225.1,0.13,0.0,33.88,8.3,0.015,63.7,5.1,31.0,5.5,0.33
2007-04-03,93.0,140.0,-999.0,19.106,36.674,223.4,0.35,0.0,14.54,4.97,0.012,62.0,4.7,33.0,3.8,0.01
2007-04-15,105.0,1.0,-999.0,20.32,36.75,223.8,0.0,0.0,26.6,6.11,0.0,66.3,4.3,56.0,5.0,6.43
2007-04-15,105.0,20.0,-999.0,20.416,36.742,223.2,0.0,0.0,35.26,6.1,0.0,66.4,4.8,56.0,4.9,5.99
2007-04-15,105.0,40.0,-999.0,19.875,36.686,227.2,0.0,0.0,38.58,7.35,0.014,66.1,4.8,56.0,4.1,6.07
2007-04-15,105.0,60.0,-999.0,19.527,36.688,226.4,0.0,0.0,37.86,8.0,0.012,64.6,4.3,68.0,4.7,4.39
2007-04-15,105.0,80.0,-999.0,19.413,36.691,222.5,0.23,0.0,28.17,6.05,0.001,63.9,5.1,56.0,4.7,3.64
2007-04-15,105.0,100.0,-999.0,19.045,36.685,221.7,0.33,0.0,28.79,5.15,0.006,62.2,5.0,74.0,3.7,1.58
2007-04-15,105.0,120.0,-999.0,19.331,36.686,221.6,0.36,0.0,14.62,3.32,0.004,60.8,4.4,56.0,4.1,0.24
2007-04-15,105.0,140.0,-999.0,19.239,36.661,216.2,1.12,0.0,12.15,3.37,0.006,59.0,5.4,89.0,4.2,0.2
2007-05-16,136.0,80.0,-999.0,19.547,36.681,225.9,0.0,0.0,33.84,7.71,0.016,63.7,4.2,92.0,6.7,0.92
2007-05-16,136.0,100.0,-999.0,19.113,36.659,219.8,0.65,0.0,20.24,6.01,0.01,62.2,4.6,117.0,5.8,0.27
2007-05-16,136.0,120.0,-999.0,18.817,36.623,204.8,2.13,0.06,12.11,4.27,0.006,60.0,5.6,160.0,3.8,0.04
2007-05-16,136.0,140.0,-999.0,18.84,36.606,204.1,2.78,0.09,11.83,3.23,0.004,58.8,5.7,177.0,2.4,-0.02
2007-05-17,137.0,0.0,-999.0,21.416,36.757,222.1,0.0,0.0,26.55,5.95,0.009,67.3,4.0,63.0,5.0,6.26
2007-05-17,137.0,20.0,-999.0,21.443,36.757,222.1,0.0,0.0,29.44,6.5,0.009,67.6,4.4,80.0,6.1,6.21
2007-05-17,137.0,40.0,-999.0,21.258,36.732,225.8,0.0,0.06,29.75,5.42,0.013,66.5,3.8,84.0,5.8,0.07
2007-05-17,137.0,60.0,-999.0,20.068,36.716,225.2,0.0,0.0,34.54,8.07,0.014,65.3,4.0,85.0,6.4,3.81
2007-06-21,172.0,1.0,-999.0,23.665,36.594,214.7,0.0,0.0,20.89,5.24,0.006,67.5,4.1,48.0,4.9,5.31
2007-06-21,172.0,20.0,-999.0,22.522,36.692,229.2,0.0,0.0,22.38,4.82,0.007,65.5,4.1,89.0,4.2,4.35
2007-06-21,172.0,40.0,-999.0,21.463,36.772,236.5,0.0,0.0,4.54,2.5,0.009,65.1,4.4,66.0,5.2,5.41
2007-06-21,172.0,60.0,-999.0,20.668,36.761,228.8,0.0,0.0,22.91,4.99,0.01,64.5,4.3,82.0,6.3,3.76
2007-06-21,172.0,80.0,-999.0,20.041,36.74,219.8,0.0,0.0,19.44,5.05,0.008,63.2,3.9,95.0,5.6,2.2
2007-06-21,172.0,100.0,-999.0,19.616,36.716,216.8,0.55,0.0,14.38,5.05,0.011,61.8,4.4,102.0,4.9,1.73
2007-06-21,172.0,120.0,-999.0,19.421,36.678,214.7,0.65,0.0,16.98,5.18,0.009,60.3,4.2,107.0,3.4,1.79
2007-06-21,172.0,140.0,-999.0,19.2,36.66,214.5,1.11,0.0,9.75,3.21,0.009,58.3,5.0,135.0,2.0,0.56
2007-07-19,200.0,80.0,-999.0,19.718,36.682,228.4,0.53,0.0,40.98,10.71,0.016,61.4,5.2,101.0,6.9,2.56
2007-07-19,200.0,100.0,-999.0,19.14,36.635,209.8,1.69,0.04,20.47,5.95,0.011,60.4,5.2,151.0,4.8,0.6
2007-07-19,200.0,120.0,-999.0,18.701,36.632,209.8,2.04,0.05,10.31,4.13,0.005,59.3,5.5,160.0,4.1,0.69
2007-07-19,200.0,140.0,-999.0,18.511,36.624,209.4,2.43,0.07,11.46,4.68,0.004,58.3,5.9,175.0,3.2,0.01
2007-07-19,200.0,0.0,-999.0,26.765,36.575,205.2,0.0,0.0,19.2,4.81,0.005,67.3,4.5,59.0,5.0,5.85
2007-07-19,200.0,20.0,-999.0,24.669,36.556,214.7,0.0,0.0,25.52,6.56,0.009,66.1,4.4,83.0,5.5,6.61
2007-07-19,200.0,40.0,-999.0,22.317,36.617,227.8,0.0,0.0,39.07,8.42,0.011,64.9,4.3,83.0,6.6,5.98
2007-07-19,200.0,60.0,-999.0,20.718,36.666,228.2,0.0,0.0,40.02,8.0,0.011,64.1,4.5,80.0,7.2,4.06
2007-08-17,229.0,1.0,0.059,27.618,36.458,207.6,0.0,0.0,21.26,4.79,0.005,66.7,5.1,32.0,4.7,4.28
2007-08-17,229.0,100.0,0.175,19.497,36.688,209.8,0.06,0.0,20.05,4.84,0.007,60.2,3.6,60.0,5.0,0.79
2007-08-17,229.0,120.0,0.156,19.303,36.651,202.8,1.12,0.0,13.68,4.09,0.008,58.7,4.9,54.0,4.1,1.15
2007-08-17,229.0,140.0,0.078,19.012,36.636,205.4,2.09,0.05,9.05,3.86,0.004,58.2,5.1,122.0,3.0,0.09
2007-08-17,229.0,20.0,0.029,25.687,36.449,205.0,0.0,0.0,26.54,4.85,0.006,67.1,4.3,44.0,5.3,5.32
2007-08-17,229.0,40.0,0.02,22.251,36.697,229.3,0.0,0.0,25.33,5.02,0.009,66.1,4.3,49.0,6.2,3.38
2007-08-17,229.0,60.0,0.068,20.875,36.754,233.2,0.0,0.0,26.94,5.98,0.009,64.3,4.6,46.0,9.2,3.21
2007-08-17,229.0,80.0,0.156,20.137,36.737,220.7,0.0,0.0,26.43,5.58,0.008,61.4,4.3,52.0,5.1,2.41
2007-09-08,251.0,5.0,0.078,26.778,36.297,202.4,0.0,0.04,20.17,5.24,0.003,66.1,5.3,59.0,6.2,7.09
2007-09-08,251.0,19.5,0.078,26.784,36.3,201.6,0.0,0.0,25.16,6.58,0.01,66.7,5.7,82.0,5.2,6.77
2007-09-08,251.0,40.1,0.127,25.569,36.506,207.5,0.0,0.0,24.86,6.97,0.011,64.8,5.3,79.0,5.5,8.18
2007-09-08,251.0,60.1,0.195,22.77,36.665,210.3,0.0,0.0,29.79,7.4,0.01,64.2,4.7,73.0,6.0,6.74
2007-09-08,251.0,80.5,0.234,21.727,36.693,229.5,0.0,0.0,19.57,6.24,0.014,62.6,4.6,77.0,4.9,2.67
2007-09-08,251.0,101.3,0.175,20.435,36.696,219.1,0.08,0.0,19.28,5.9,0.008,60.7,4.2,84.0,4.3,1.37
2007-09-08,251.0,121.1,0.088,19.751,36.67,196.5,2.37,0.09,10.66,4.45,0.005,59.0,5.9,107.0,2.9,0.3
2007-09-08,251.0,139.8,0.058,19.314,36.659,204.5,1.67,0.07,10.05,4.17,0.003,57.7,5.3,149.0,3.6,0.12
2007-10-06,279.0,1.0,0.049,26.953,36.448,201.9,0.0,0.0,21.58,4.66,0.006,67.1,4.5,108.0,5.1,5.63
2007-10-06,279.0,40.0,0.049,26.711,36.449,203.6,0.0,0.0,21.35,4.88,0.002,65.7,3.6,95.0,5.2,5.08
2007-10-06,279.0,60.0,0.127,23.57,36.651,217.2,0.0,0.0,26.12,6.15,0.011,64.6,4.7,99.0,6.5,6.06
2007-10-06,279.0,80.0,0.205,22.292,36.689,215.6,0.0,0.0,24.92,6.5,0.009,62.9,3.8,109.0,4.9,0.6
2007-10-06,279.0,100.0,0.205,20.591,36.689,207.8,0.31,0.0,17.87,4.48,0.013,60.8,3.9,187.0,4.3,0.46
2007-10-06,279.0,120.0,0.068,20.105,36.681,200.8,1.53,0.04,10.22,3.61,0.004,59.2,5.1,132.0,2.7,0.39
2007-10-06,279.0,140.0,0.039,19.471,36.678,195.4,2.52,0.09,9.17,3.27,0.003,56.9,5.9,156.0,2.4,0.12
2007-11-14,318.0,1.0,0.117,24.21,36.492,208.0,0.0,0.0,20.14,4.0,0.008,66.6,4.5,109.0,4.7,5.13
2007-11-14,318.0,20.0,0.117,24.207,36.492,206.4,0.0,0.0,19.76,4.06,0.008,66.5,4.2,101.0,5.1,5.6
2007-11-14,318.0,40.0,0.098,24.241,36.487,208.2,0.0,0.0,13.5,3.13,0.007,65.8,4.9,99.0,4.9,4.15
2007-11-14,318.0,60.0,0.195,24.017,36.521,206.9,0.0,0.0,23.84,5.03,0.01,64.5,4.7,113.0,4.1,2.2
2007-11-14,318.0,80.0,0.205,23.002,36.734,196.4,0.16,0.0,21.45,4.22,0.007,62.7,4.4,137.0,2.7,1.96
2007-11-14,318.0,100.0,0.068,21.736,36.717,198.6,1.22,0.04,11.31,3.07,0.004,60.8,5.2,126.0,2.5,0.3
2007-11-14,318.0,120.0,0.029,19.771,36.735,200.2,1.58,0.06,11.2,3.19,0.004,58.8,4.8,132.0,2.4,0.06
2007-11-14,318.0,140.0,0.01,19.87,36.683,188.9,1.4,0.06,6.31,2.1,0.002,57.7,5.4,186.0,1.3,0.06
2007-12-06,340.0,80.0,0.253,22.74,36.68,211.1,0.17,0.0,21.32,5.65,0.014,61.4,4.1,119.0,4.9,0.65
2007-12-06,340.0,100.0,0.088,20.005,36.67,203.0,1.01,0.04,11.98,3.91,0.006,60.4,4.9,126.0,3.2,0.2
2007-12-06,340.0,120.0,0.049,19.363,36.656,197.9,1.96,0.06,4.21,2.27,0.004,59.0,5.6,136.0,2.6,0.02
2007-12-06,340.0,140.0,0.019,19.077,36.636,198.2,2.52,0.09,4.62,2.62,0.004,58.1,5.9,165.0,2.0,0.14
2007-12-06,340.0,1.0,0.107,22.741,36.602,213.6,0.0,0.0,16.34,4.26,0.009,67.0,4.7,116.0,5.3,4.82
2007-12-06,340.0,20.0,0.059,22.747,36.601,213.2,0.0,0.0,16.41,4.89,0.009,66.8,5.0,111.0,5.3,4.68
2007-12-06,340.0,40.0,0.117,22.747,36.611,213.2,0.0,0.0,16.78,5.01,0.011,66.0,4.2,107.0,6.7,3.37
2007-12-06,340.0,60.0,0.127,22.705,36.611,213.1,0.0,0.0,8.22,2.53,0.008,65.8,4.5,92.0,5.0,1.75
2008-01-17,17.0,4.2,0.127,20.707,36.582,219.7,0.23,0.0,17.2,0.0,0.013,65.2,4.7,159.0,6.9,13.61
2008-01-17,17.0,19.9,0.175,20.721,36.582,218.8,0.23,0.0,19.43,0.7,0.013,63.5,4.9,138.0,6.5,11.45
2008-01-17,17.0,40.0,0.166,20.73,36.588,218.5,0.23,0.0,26.58,1.61,0.013,63.3,4.3,169.0,5.8,5.86
2008-01-17,17.0,61.3,0.175,20.718,36.581,218.3,0.22,0.0,16.31,0.0,0.013,64.9,4.9,146.0,5.5,2.09
2008-01-17,17.0,79.9,0.146,20.723,36.586,217.8,0.24,0.0,22.44,2.0,0.015,65.1,5.3,153.0,4.1,0.42
2008-01-17,17.0,102.2,0.136,20.728,36.592,217.6,0.26,0.0,8.81,0.0,0.011,63.7,4.4,140.0,3.8,0.1
2008-01-17,17.0,120.0,0.058,20.666,36.586,214.7,0.54,0.0,15.77,0.89,0.01,62.0,4.5,171.0,3.6,-0.01
2008-01-17,17.0,141.3,0.01,20.141,36.62,201.2,1.61,0.06,8.4,0.95,0.004,60.6,5.7,194.0,3.0,-0.03
2008-02-12,43.0,5.5,0.088,20.651,36.706,220.8,0.0,0.0,20.19,4.35,0.011,63.3,4.1,94.0,4.2,5.18
2008-02-12,43.0,19.7,0.078,20.653,36.699,220.6,0.0,0.0,23.03,5.59,0.01,63.5,3.4,134.0,3.5,5.99
2008-02-12,43.0,39.4,0.097,20.724,36.693,220.6,0.0,0.0,19.51,5.53,0.009,62.7,4.3,128.0,3.6,4.83
2008-02-12,43.0,60.1,0.195,20.624,36.684,220.9,0.0,0.0,17.93,4.35,0.011,62.5,4.1,94.0,4.0,2.58
2008-02-12,43.0,80.4,0.195,20.554,36.67,220.8,0.0,0.0,17.93,4.35,0.011,62.8,4.6,89.0,4.0,1.45
2008-02-12,43.0,99.2,0.156,20.349,36.66,218.4,0.11,0.0,17.8,4.74,0.009,61.0,3.8,111.0,4.3,0.72
2008-02-12,43.0,119.5,0.088,19.431,36.656,210.1,0.68,0.0,15.85,3.84,0.009,60.0,4.3,121.0,2.7,0.32
2008-02-12,43.0,139.6,0.039,18.889,36.626,195.2,2.14,0.04,6.79,2.54,0.005,54.6,5.9,134.0,2.5,-0.13
2008-02-23,54.0,3.5,0.078,20.762,36.726,222.0,0.0,0.0,18.41,6.25,#N/A,64.7,5.6,#N/A,5.2,1.87
2008-02-23,54.0,21.1,0.078,20.77,36.725,220.8,0.0,0.0,18.56,5.87,#N/A,63.9,4.9,#N/A,4.7,4.08
2008-02-23,54.0,40.9,0.117,20.64,36.715,222.8,0.0,0.0,24.1,6.4,#N/A,63.1,3.8,#N/A,5.0,3.71
2008-02-23,54.0,60.8,0.156,20.506,36.705,219.8,0.0,0.0,21.9,7.48,#N/A,60.9,4.8,#N/A,4.6,3.58
2008-02-23,54.0,80.9,0.175,20.506,36.704,221.8,0.0,0.0,19.96,6.46,#N/A,59.8,4.4,#N/A,6.0,1.8
2008-02-23,54.0,101.1,0.166,20.492,36.706,220.9,0.0,0.0,42.65,5.76,#N/A,58.9,5.4,#N/A,5.1,0.75
2008-02-23,54.0,120.0,0.146,20.43,36.669,218.0,0.24,0.0,17.16,6.19,#N/A,55.6,6.4,#N/A,4.2,0.35
